"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"HIST1H1C8",2.65653117048224e-23,0.347506485322684,0.94,0.893,5.31306234096449e-20,"26","HIST1H1C"
"MUC5AC3",1.67720495237497e-22,0.2503817154327,0.727,0.568,3.35440990474993e-19,"26","MUC5AC"
"MARCKSL15",4.46318270085405e-22,0.327072282228432,0.818,0.714,8.92636540170809e-19,"26","MARCKSL1"
"CITED44",6.95751882502283e-20,0.274233465204461,0.741,0.726,1.39150376500457e-16,"26","CITED4"
"MYEOV3",7.65921258285094e-20,0.297689792097935,0.688,0.63,1.53184251657019e-16,"26","MYEOV"
"WEE14",7.87376395701178e-20,0.310368681022805,0.781,0.767,1.57475279140236e-16,"26","WEE1"
"SLC7A113",6.99101560249628e-18,0.284043614530853,0.714,0.715,1.39820312049926e-14,"26","SLC7A11"
"LIF2",1.02177581711886e-17,0.254911010652677,0.711,0.732,2.04355163423772e-14,"26","LIF"
"TNFRSF216",1.4111873117561e-17,0.311041178656069,0.739,0.722,2.8223746235122e-14,"26","TNFRSF21"
"ID17",3.03670799173501e-17,0.454530167827536,0.801,0.759,6.07341598347002e-14,"26","ID1"
"AL603756.1",3.04784949310468e-17,0.290067720251832,0.691,0.714,6.09569898620936e-14,"26","AL603756.1"
"RASSF69",7.83364382080621e-16,0.315295809451249,0.704,0.686,1.56672876416124e-12,"26","RASSF6"
"PLEK24",6.46975538050449e-15,0.295355440528646,0.711,0.71,1.2939510761009e-11,"26","PLEK2"
"PHLDA14",7.20844742353294e-15,0.267929147151032,0.843,0.787,1.44168948470659e-11,"26","PHLDA1"
"ANO14",6.84927011394125e-14,0.272223638355491,0.73,0.775,1.36985402278825e-10,"26","ANO1"
"HS3ST14",8.89557467897607e-13,0.270356257097682,0.732,0.759,1.77911493579521e-09,"26","HS3ST1"
"JCHAIN2",2.53936050178183e-191,4.33090516113351,1,0.727,5.07872100356367e-188,"27","JCHAIN"
"IGHV3-72",8.44076752650361e-188,0.651373929764054,0.997,0.534,1.68815350530072e-184,"27","IGHV3-7"
"MZB12",5.06175099589533e-187,3.57734774048644,0.997,0.697,1.01235019917907e-183,"27","MZB1"
"IGKV4-13",3.97352673139135e-185,0.291315639608818,1,0.661,7.94705346278269e-182,"27","IGKV4-1"
"IGKV3-152",4.57313882700209e-184,0.602929494458518,1,0.707,9.14627765400418e-181,"27","IGKV3-15"
"GZMB3",7.39416522062154e-182,3.67898336210544,0.993,0.763,1.47883304412431e-178,"27","GZMB"
"DNAAF12",1.29446296841671e-179,0.281945795226487,0.997,0.725,2.58892593683343e-176,"27","DNAAF1"
"IGKC2",3.89085522451065e-179,1.20077694895965,1,0.844,7.7817104490213e-176,"27","IGKC"
"LINC014802",1.07457488831931e-178,0.760493992859341,0.993,0.664,2.14914977663863e-175,"27","LINC01480"
"FCRL52",8.0852649765707e-178,0.700595765743842,0.997,0.796,1.61705299531414e-174,"27","FCRL5"
"FAM30A2",7.95989935680907e-177,0.573549895332374,0.987,0.716,1.59197987136181e-173,"27","FAM30A"
"DERL32",7.27415217725917e-176,2.73821329561582,0.98,0.607,1.45483043545183e-172,"27","DERL3"
"POU2AF12",2.24130293977829e-171,0.316518375072919,0.99,0.683,4.48260587955658e-168,"27","POU2AF1"
"RGS133",6.28509294773098e-171,1.11863762738878,0.983,0.58,1.2570185895462e-167,"27","RGS13"
"IGHM2",2.21853610313927e-168,1.59510520800402,0.983,0.636,4.43707220627854e-165,"27","IGHM"
"CD385",4.86959703015847e-164,0.983168786999766,1,0.707,9.73919406031693e-161,"27","CD38"
"TCF44",8.1093281206182e-156,2.64977841636454,0.97,0.729,1.62186562412364e-152,"27","TCF4"
"HLA-DQB24",6.54851962018607e-154,0.328873710314456,0.993,0.758,1.30970392403721e-150,"27","HLA-DQB2"
"TXNDC55",4.34373649198066e-147,1.56694941500461,0.993,0.541,8.68747298396132e-144,"27","TXNDC5"
"KRT51",5.22358168023771e-144,1.33541121623104,0.953,0.801,1.04471633604754e-140,"27","KRT5"
"GPR1838",2.88236512576694e-141,2.11869187647918,0.98,0.734,5.76473025153389e-138,"27","GPR183"
"PLAC84",3.47682255893755e-134,1.81276149003696,0.96,0.639,6.95364511787509e-131,"27","PLAC8"
"RGS113",1.78573162879732e-133,2.3076572933678,0.997,0.854,3.57146325759463e-130,"27","RGS1"
"RGS210",4.3646256217928e-133,2.46212261897535,0.99,0.848,8.7292512435856e-130,"27","RGS2"
"CD277",1.91869062834644e-132,0.42469650128185,0.993,0.588,3.83738125669288e-129,"27","CD27"
"DUSP53",2.85506436531608e-132,1.94420007003021,0.98,0.734,5.71012873063216e-129,"27","DUSP5"
"LILRA4",1.33997299775024e-131,2.04654092969894,0.91,0.402,2.67994599550048e-128,"27","LILRA4"
"HLA-DMA6",3.051201006352e-131,2.00336555079912,0.993,0.761,6.10240201270401e-128,"27","HLA-DMA"
"IRF46",5.48298121918608e-128,2.11651424035731,0.93,0.749,1.09659624383721e-124,"27","IRF4"
"TNFRSF172",8.95244774264585e-126,0.484131359621011,0.913,0.616,1.79048954852917e-122,"27","TNFRSF17"
"FKBP114",8.66674551495186e-125,1.01549676058412,1,0.667,1.73334910299037e-121,"27","FKBP11"
"SCT",3.11733400016946e-123,2.04254806846731,0.896,0.427,6.23466800033892e-120,"27","SCT"
"BCL11A3",7.49408886693749e-121,2.13010051942306,0.9,0.666,1.4988177733875e-117,"27","BCL11A"
"SOX43",1.2734369815352e-120,2.52140865901876,0.973,0.758,2.5468739630704e-117,"27","SOX4"
"WARS5",1.24982548883979e-118,0.752457747756977,0.997,0.586,2.49965097767958e-115,"27","WARS"
"ALOX5AP5",1.75716662941714e-117,1.69331859062924,0.97,0.783,3.51433325883428e-114,"27","ALOX5AP"
"ICAM17",1.35205437470014e-114,0.689569053829471,0.993,0.772,2.70410874940028e-111,"27","ICAM1"
"RNASE66",1.52106032175281e-114,1.64844757306617,0.936,0.739,3.04212064350561e-111,"27","RNASE6"
"CD746",1.92475047491703e-112,1.23330316935703,1,0.897,3.84950094983406e-109,"27","CD74"
"LILRB43",2.613908605071e-112,1.43181081847114,0.906,0.623,5.22781721014199e-109,"27","LILRB4"
"IRF85",3.92488531833797e-112,2.209707175402,0.89,0.744,7.84977063667594e-109,"27","IRF8"
"ODC14",1.49152607346288e-111,1.50050743282803,0.98,0.618,2.98305214692577e-108,"27","ODC1"
"RGS163",4.86686351607158e-109,0.359849084058687,0.987,0.685,9.73372703214315e-106,"27","RGS16"
"PLD42",1.08339188272215e-108,1.92565712118813,0.873,0.585,2.1667837654443e-105,"27","PLD4"
"SPIB2",2.07699089277798e-107,1.76101417734024,0.88,0.69,4.15398178555597e-104,"27","SPIB"
"HIST1H2BG1",5.84673860141522e-106,0.275269082739251,0.99,0.712,1.16934772028304e-102,"27","HIST1H2BG"
"MPEG14",5.73678407441543e-102,1.84924293623193,0.876,0.628,1.14735681488309e-98,"27","MPEG1"
"DNASE1L31",2.82181639418056e-97,1.21669039535767,0.853,0.504,5.64363278836112e-94,"27","DNASE1L3"
"PRDM18",1.26672191713316e-95,0.598174457168561,1,0.79,2.53344383426631e-92,"27","PRDM1"
"LILRA51",5.00475587462713e-93,0.422598583462783,0.886,0.561,1.00095117492543e-89,"27","LILRA5"
"SERPINF12",1.31623157640257e-92,1.58716495072967,0.893,0.763,2.63246315280513e-89,"27","SERPINF1"
"C12orf756",3.13910127913559e-91,1.66265977998036,0.936,0.778,6.27820255827118e-88,"27","C12orf75"
"NR4A36",2.0037129306147e-90,1.58167659054122,0.88,0.622,4.0074258612294e-87,"27","NR4A3"
"TRIB16",1.34891802257918e-87,0.636051324821833,0.993,0.803,2.69783604515836e-84,"27","TRIB1"
"HLA-DRB16",1.42836452040964e-87,0.880679321062272,0.993,0.893,2.85672904081928e-84,"27","HLA-DRB1"
"HLA-DRA6",1.3135362359343e-86,0.291628959448222,1,0.891,2.6270724718686e-83,"27","HLA-DRA"
"IL3RA2",1.88109335975585e-86,1.84332315545448,0.836,0.577,3.7621867195117e-83,"27","IL3RA"
"BRCA23",1.23108967235738e-85,0.491904940911536,0.9,0.53,2.46217934471475e-82,"27","BRCA2"
"MCM53",1.10051610451633e-84,0.437301880415339,0.906,0.463,2.20103220903266e-81,"27","MCM5"
"TCL1A1",2.9702425100413e-84,1.82910210986577,0.829,0.546,5.9404850200826e-81,"27","TCL1A"
"HLA-DPA16",4.90640347601879e-84,0.690229334104418,0.98,0.859,9.81280695203759e-81,"27","HLA-DPA1"
"CLIC37",3.09360999886919e-83,1.68077003318012,0.926,0.81,6.18721999773839e-80,"27","CLIC3"
"MAP1A3",3.08230156167048e-81,1.49912836294679,0.829,0.665,6.16460312334097e-78,"27","MAP1A"
"AC253572.23",9.99581620155646e-80,0.665912415936595,0.886,0.496,1.99916324031129e-76,"27","AC253572.2"
"PTP4A32",1.64477200825595e-76,0.355855294439075,0.866,0.571,3.2895440165119e-73,"27","PTP4A3"
"MS4A6A5",2.21236850648845e-75,1.60671066044148,0.866,0.746,4.4247370129769e-72,"27","MS4A6A"
"ATF38",3.35124182002377e-75,1.27623381334095,1,0.815,6.70248364004754e-72,"27","ATF3"
"SEMA7A",2.5451442807778e-74,0.752791370488396,0.853,0.638,5.09028856155559e-71,"27","SEMA7A"
"PCDH91",3.75295270942188e-74,0.541404683947163,0.826,0.689,7.50590541884375e-71,"27","PCDH9"
"AREG5",5.09956912330628e-73,1.98085248832758,0.95,0.853,1.01991382466126e-69,"27","AREG"
"HLA-DQA26",4.9063693068966e-72,0.51418001795519,0.926,0.851,9.81273861379321e-69,"27","HLA-DQA2"
"PLEK8",1.3656969618885e-71,1.38798779307627,0.876,0.764,2.731393923777e-68,"27","PLEK"
"TYROBP6",8.64907747403039e-71,0.719248815140196,0.963,0.816,1.72981549480608e-67,"27","TYROBP"
"MCM63",1.2482068572308e-69,0.621252771773721,0.863,0.532,2.4964137144616e-66,"27","MCM6"
"TNFRSF217",2.54144322119185e-68,0.902856873170424,0.94,0.721,5.08288644238371e-65,"27","TNFRSF21"
"CYBB5",4.52304904172e-68,1.27309409778462,0.876,0.74,9.04609808344e-65,"27","CYBB"
"HLA-DRB56",2.69865583767597e-65,0.935971740729032,0.886,0.646,5.39731167535195e-62,"27","HLA-DRB5"
"TUBB62",3.5771737250873e-65,0.608564044509928,0.88,0.545,7.1543474501746e-62,"27","TUBB6"
"FCER1G6",5.07617526185156e-65,0.876363815033095,0.933,0.841,1.01523505237031e-61,"27","FCER1G"
"TFEC5",9.00153304058665e-65,0.381507917676082,0.86,0.772,1.80030660811733e-61,"27","TFEC"
"PTGDS3",2.81498175380425e-63,3.80026873440329,0.839,0.759,5.62996350760851e-60,"27","PTGDS"
"HSPA1B10",8.72984728568705e-62,0.6770471157463,1,0.95,1.74596945713741e-58,"27","HSPA1B"
"SLC7A114",1.87558049054965e-61,0.614758157110373,0.926,0.714,3.7511609810993e-58,"27","SLC7A11"
"HLA-DPB16",1.88253182010974e-58,0.368283493286299,0.953,0.819,3.76506364021947e-55,"27","HLA-DPB1"
"MYBL24",6.66527334492395e-57,0.855025681088507,0.789,0.508,1.33305466898479e-53,"27","MYBL2"
"AC007952.43",1.97021274204262e-56,0.82063579444207,0.816,0.482,3.94042548408524e-53,"27","AC007952.4"
"MIR155HG1",2.33787939402521e-56,0.524074733642918,0.813,0.592,4.67575878805042e-53,"27","MIR155HG"
"MMP23B1",2.63413763713778e-56,0.458568176141814,0.816,0.542,5.26827527427555e-53,"27","MMP23B"
"SRGN10",3.92367220145838e-56,0.830675812525123,0.99,0.885,7.84734440291676e-53,"27","SRGN"
"LAMP51",2.38197183051243e-53,1.37039210244267,0.763,0.671,4.76394366102486e-50,"27","LAMP5"
"CES21",1.38976105381767e-51,0.278276292819508,0.9,0.501,2.77952210763534e-48,"27","CES2"
"HSPA1A10",9.99690426654647e-51,0.681272068396029,1,0.969,1.99938085330929e-47,"27","HSPA1A"
"MEF2C8",2.67187299614745e-50,1.16254743565446,0.816,0.765,5.34374599229491e-47,"27","MEF2C"
"AMIGO2",4.03960214297946e-48,0.320577490869818,0.946,0.672,8.07920428595892e-45,"27","AMIGO2"
"SELL7",5.32422667275989e-48,0.82464018049141,0.819,0.764,1.06484533455198e-44,"27","SELL"
"HLA-DMB6",1.2461275228482e-47,0.965788946683079,0.833,0.718,2.4922550456964e-44,"27","HLA-DMB"
"CLEC4C",2.14233511167804e-47,1.44183811300178,0.742,0.508,4.28467022335607e-44,"27","CLEC4C"
"STMN14",3.77214582398252e-47,1.21542511286826,0.816,0.654,7.54429164796503e-44,"27","STMN1"
"KPNA23",1.88450895543038e-46,0.418490980756673,0.89,0.554,3.76901791086076e-43,"27","KPNA2"
"LAIR14",1.41041947742943e-45,0.77849312700583,0.816,0.664,2.82083895485887e-42,"27","LAIR1"
"HLA-DQA15",9.45897261290225e-45,0.67237631974264,0.846,0.68,1.89179452258045e-41,"27","HLA-DQA1"
"TPM22",3.99394248805326e-44,1.09420284685643,0.836,0.797,7.98788497610652e-41,"27","TPM2"
"JAML4",1.09276993689002e-43,1.0287645435539,0.789,0.673,2.18553987378005e-40,"27","JAML"
"CKS24",1.30443975872012e-42,0.356047060413717,0.9,0.726,2.60887951744025e-39,"27","CKS2"
"GUCY1A13",2.26325302660494e-41,0.3606553330684,0.793,0.693,4.52650605320988e-38,"27","GUCY1A1"
"SPON23",8.55153933297535e-41,0.346196203151317,0.896,0.699,1.71030786659507e-37,"27","SPON2"
"HLA-DQB15",1.62050143113533e-38,0.430396576693042,0.849,0.693,3.24100286227066e-35,"27","HLA-DQB1"
"FCER1A3",4.89392421475311e-37,0.57168902232432,0.726,0.609,9.78784842950622e-34,"27","FCER1A"
"PMAIP18",2.19064013365802e-35,0.584369671186191,0.96,0.804,4.38128026731605e-32,"27","PMAIP1"
"RAB11FIP14",4.20650569101285e-33,0.806920269204878,0.967,0.889,8.41301138202571e-30,"27","RAB11FIP1"
"IFIT23",1.29383397930412e-29,0.761491608012526,0.783,0.687,2.58766795860823e-26,"27","IFIT2"
"DAB26",1.16626310239811e-27,0.614184280158757,0.853,0.776,2.33252620479623e-24,"27","DAB2"
"FLT31",1.05934790250818e-25,0.633414328030726,0.682,0.688,2.11869580501636e-22,"27","FLT3"
"EGLN35",4.53532087133314e-23,0.667636451493107,0.873,0.804,9.07064174266628e-20,"27","EGLN3"
"LRRC26",3.46362637880317e-21,0.979106539227824,0.659,0.377,6.92725275760634e-18,"27","LRRC26"
"ZNF33110",4.61357509930587e-21,0.685169740211481,0.813,0.683,9.22715019861173e-18,"27","ZNF331"
"THBD5",1.84982015748006e-19,0.671137677060557,0.759,0.767,3.69964031496011e-16,"27","THBD"
"TGFBI7",6.96091710177683e-19,0.527191226725855,0.819,0.821,1.39218342035537e-15,"27","TGFBI"
"SMIM5",1.0489766607605e-18,0.84458012644739,0.692,0.661,2.09795332152099e-15,"27","SMIM5"
"CALHM66",1.34024231249948e-17,0.312002949436958,0.766,0.709,2.68048462499895e-14,"27","CALHM6"
"NR4A18",2.07451540973929e-17,0.3907550966876,0.936,0.803,4.14903081947859e-14,"27","NR4A1"
"LAPTM57",1.60734771257512e-16,0.264052464275333,0.87,0.783,3.21469542515025e-13,"27","LAPTM5"
"ZEB210",3.90098720402085e-14,0.509376034719171,0.756,0.789,7.8019744080417e-11,"27","ZEB2"
"CTSZ5",2.87254410412495e-13,0.351497180594598,0.823,0.761,5.7450882082499e-10,"27","CTSZ"
"TNFSF135",8.74062681241451e-13,0.473471463229184,0.742,0.663,1.7481253624829e-09,"27","TNFSF13"
"IFI44L5",1.0600980860613e-12,0.599741298129219,0.816,0.82,2.12019617212261e-09,"27","IFI44L"
"CSF2RA5",1.27513384106203e-12,0.398305208004704,0.702,0.783,2.55026768212406e-09,"27","CSF2RA"
"GAPT4",2.45198280514918e-12,0.997122853362217,0.622,0.683,4.90396561029836e-09,"27","GAPT"
"CIITA4",1.55287816431955e-11,0.648677828202279,0.645,0.59,3.10575632863911e-08,"27","CIITA"
"AFF32",6.61829904324141e-10,0.759093158278367,0.615,0.611,1.32365980864828e-06,"27","AFF3"
"RASD12",7.67136228038883e-10,1.01107139821652,0.625,0.647,1.53427245607777e-06,"27","RASD1"
"LY967",2.81668260492831e-09,0.385454849398241,0.666,0.668,5.63336520985663e-06,"27","LY96"
"LILRB13",3.26036047069041e-09,0.323540268185053,0.398,0.578,6.52072094138082e-06,"27","LILRB1"
"CXorf214",8.46785221496436e-08,0.954539535257704,0.609,0.602,0.000169357044299287,"27","CXorf21"
"PLCG23",8.62765231494199e-08,0.269453842206453,0.883,0.73,0.00017255304629884,"27","PLCG2"
"NRP15",1.41357457827076e-05,0.466891012620967,0.639,0.632,0.0282714915654151,"27","NRP1"
"CCL4L25",0.000610640651311217,0.579039968835827,0.458,0.556,1,"27","CCL4L2"
"CD364",0.00126140164748489,0.65758021712774,0.562,0.605,1,"27","CD36"
"PPP1R14A3",0.00290768533748018,0.756818430485076,0.548,0.558,1,"27","PPP1R14A"
"CD837",0.00615611376458103,0.284902642526139,0.672,0.72,1,"27","CD83"
"PHACTR17",0.00661113434402762,0.628547830316462,0.595,0.773,1,"27","PHACTR1"
"PCSK1N1",1.11044234245447e-165,3.9738730970507,0.982,0.488,2.22088468490894e-162,"28","PCSK1N"
"SCG51",1.11427286584599e-165,3.38918974466348,0.978,0.65,2.22854573169198e-162,"28","SCG5"
"INS",6.57589644472811e-153,10.650077155305,0.971,0.876,1.31517928894562e-149,"28","INS"
"TTR",2.04072555493113e-149,7.4794387981889,0.949,0.726,4.08145110986227e-146,"28","TTR"
"SCG3",1.41737345659757e-148,2.28429070996352,0.946,0.63,2.83474691319513e-145,"28","SCG3"
"CHGB",1.84543566016761e-145,2.76876756216052,0.942,0.568,3.69087132033521e-142,"28","CHGB"
"CPE3",3.45313796160686e-145,2.79369816856109,0.96,0.776,6.90627592321371e-142,"28","CPE"
"SCG2",1.23921929175103e-128,2.25965515304138,0.913,0.705,2.47843858350206e-125,"28","SCG2"
"CHGA",3.82964682651158e-118,2.58306180964733,0.891,0.637,7.65929365302316e-115,"28","CHGA"
"SCGN",1.74186069203143e-116,2.09223331264641,0.888,0.585,3.48372138406285e-113,"28","SCGN"
"UCHL1",1.51730419111388e-111,1.62516797185775,0.88,0.541,3.03460838222777e-108,"28","UCHL1"
"BEX1",6.8744142210171e-104,1.85314463481267,0.87,0.669,1.37488284420342e-100,"28","BEX1"
"FXYD22",9.63347902283658e-99,2.27663420943632,0.888,0.731,1.92669580456732e-95,"28","FXYD2"
"SLC18A21",5.85807785810977e-98,0.712121067277029,0.859,0.75,1.17161557162195e-94,"28","SLC18A2"
"PCSK1",2.03774411285898e-94,1.73112161513328,0.855,0.693,4.07548822571795e-91,"28","PCSK1"
"DNAJC121",1.6113067748842e-93,1.09480869871647,0.83,0.45,3.2226135497684e-90,"28","DNAJC12"
"CLU7",5.32064056840978e-93,2.43284877439498,0.909,0.732,1.06412811368196e-89,"28","CLU"
"PTPRN",5.11770253141044e-89,1.6085454076596,0.841,0.734,1.02354050628209e-85,"28","PTPRN"
"MEG81",2.01429883450335e-87,0.578730928965217,0.837,0.597,4.0285976690067e-84,"28","MEG8"
"PROX13",4.16880475974034e-83,0.686272793772589,0.837,0.669,8.33760951948068e-80,"28","PROX1"
"SEMA5A2",2.73271771779793e-75,0.41182942519083,0.797,0.567,5.46543543559586e-72,"28","SEMA5A"
"CD2002",4.93941554161758e-72,0.421953697772209,0.804,0.647,9.87883108323516e-69,"28","CD200"
"C2CD4B2",1.24550563834008e-70,0.744392807541866,0.783,0.514,2.49101127668016e-67,"28","C2CD4B"
"MGAT4C",6.8192265640704e-70,0.305632067541761,0.75,0.523,1.36384531281408e-66,"28","MGAT4C"
"TAGLN3",2.44969927618523e-66,0.615043861727944,0.761,0.601,4.89939855237047e-63,"28","TAGLN3"
"EDIL34",7.65433971469035e-66,0.45550295456067,0.83,0.62,1.53086794293807e-62,"28","EDIL3"
"RASD13",8.13987656480168e-62,1.52627249657011,0.793,0.647,1.62797531296033e-58,"28","RASD1"
"CADM13",1.92242565781972e-58,1.23345909307025,0.815,0.73,3.84485131563944e-55,"28","CADM1"
"STMN21",1.3437708450649e-56,1.26918939614226,0.757,0.635,2.68754169012981e-53,"28","STMN2"
"NEGR11",2.71610896754611e-54,0.321618325612855,0.764,0.603,5.43221793509221e-51,"28","NEGR1"
"MAFB5",5.8982232063777e-54,0.764849213515513,0.837,0.684,1.17964464127554e-50,"28","MAFB"
"SHISAL2B",2.68709966463141e-53,1.50170117516081,0.732,0.456,5.37419932926282e-50,"28","SHISAL2B"
"MEG32",1.22611872851588e-51,1.87322533034109,0.775,0.764,2.45223745703176e-48,"28","MEG3"
"GADD45G4",5.3522555536977e-51,0.676143315237434,0.87,0.725,1.07045111073954e-47,"28","GADD45G"
"RAB3B",1.99421247846661e-50,0.727604265871653,0.754,0.623,3.98842495693321e-47,"28","RAB3B"
"RHOBTB33",2.04515126670081e-49,1.15356028525747,0.786,0.674,4.09030253340162e-46,"28","RHOBTB3"
"APOH1",2.93118046172335e-49,0.280214542305498,0.739,0.629,5.8623609234467e-46,"28","APOH"
"GC2",7.42123923614504e-49,0.847440440340923,0.739,0.678,1.48424784722901e-45,"28","GC"
"ADCYAP11",1.30026923390241e-48,1.1984052920401,0.754,0.767,2.60053846780482e-45,"28","ADCYAP1"
"GPX33",1.63659031683196e-43,0.529040975585012,0.779,0.698,3.27318063366393e-40,"28","GPX3"
"NRXN1",6.82204799791938e-43,0.795364708657143,0.721,0.707,1.36440959958388e-39,"28","NRXN1"
"MT1E4",5.41318983383378e-42,1.68995098726305,0.775,0.572,1.08263796676676e-38,"28","MT1E"
"TMEM371",2.02342445076777e-41,0.432609613837961,0.743,0.539,4.04684890153554e-38,"28","TMEM37"
"CDKN1C3",1.12189740640029e-38,1.04015158840646,0.855,0.8,2.24379481280059e-35,"28","CDKN1C"
"TUSC35",2.0113404713057e-37,1.07880096705824,0.736,0.738,4.02268094261141e-34,"28","TUSC3"
"MT1X5",6.22950535057162e-37,1.53956908052603,0.757,0.641,1.24590107011432e-33,"28","MT1X"
"PCLO1",3.00569956303344e-36,0.812021655092263,0.721,0.561,6.01139912606688e-33,"28","PCLO"
"SMIM241",3.49467378473106e-36,0.268097003600809,0.685,0.493,6.98934756946212e-33,"28","SMIM24"
"PLCXD3",2.83692674841405e-35,0.851079724711852,0.685,0.628,5.6738534968281e-32,"28","PLCXD3"
"NPTX2",1.09303555055531e-34,0.792893123681856,0.696,0.624,2.18607110111061e-31,"28","NPTX2"
"ALDH1A16",6.60931019961455e-33,1.07743299407744,0.826,0.81,1.32186203992291e-29,"28","ALDH1A1"
"SLC7A22",3.28791288087923e-32,0.980403725822549,0.667,0.514,6.57582576175846e-29,"28","SLC7A2"
"EGR17",3.3537336662914e-32,1.04848732587738,0.88,0.757,6.70746733258281e-29,"28","EGR1"
"EEF1A25",3.90784507029664e-31,0.72587847211798,0.851,0.799,7.81569014059328e-28,"28","EEF1A2"
"MAP1B3",2.11904037906898e-30,0.713514021111411,0.768,0.784,4.23808075813796e-27,"28","MAP1B"
"SYT14",1.26799942514130e-29,0.347231844252546,0.63,0.421,2.53599885028259e-26,"28","SYT14"
"ARRDC42",4.76382612070902e-28,0.337264179170033,0.815,0.683,9.52765224141805e-25,"28","ARRDC4"
"ALCAM5",9.03637742621494e-28,0.820115246027388,0.83,0.816,1.80727548524299e-24,"28","ALCAM"
"PCDH171",5.68638191428906e-25,0.469338286894872,0.674,0.71,1.13727638285781e-21,"28","PCDH17"
"C12orf757",1.49552662283905e-24,0.666365601573087,0.88,0.778,2.99105324567809e-21,"28","C12orf75"
"DEPP17",1.06227091621454e-23,0.991230075683331,0.87,0.889,2.12454183242908e-20,"28","DEPP1"
"LIMCH11",6.74750468193031e-23,0.491480045946879,0.801,0.794,1.34950093638606e-19,"28","LIMCH1"
"MT1G3",7.9439362641413e-23,0.553552060718289,0.63,0.473,1.58878725282826e-19,"28","MT1G"
"ELAVL4",2.43343231370201e-22,0.552328205057049,0.623,0.458,4.86686462740402e-19,"28","ELAVL4"
"CAMK2N110",7.83704771709233e-22,0.593395756230372,0.844,0.77,1.56740954341847e-18,"28","CAMK2N1"
"GNG4",2.4647726425311e-21,0.748805757331309,0.641,0.622,4.92954528506219e-18,"28","GNG4"
"KIAA1324",8.97373916432876e-21,0.765169285877895,0.623,0.504,1.79474783286575e-17,"28","KIAA1324"
"CKB8",2.51824873789831e-19,0.633799725261004,0.83,0.797,5.03649747579663e-16,"28","CKB"
"SLC7A81",8.68494749668319e-19,0.483694963316538,0.641,0.562,1.73698949933664e-15,"28","SLC7A8"
"CHST91",1.70408598562308e-18,0.5289360013392,0.656,0.807,3.40817197124615e-15,"28","CHST9"
"PDK46",2.42620015410761e-17,0.797663827994302,0.656,0.659,4.85240030821521e-14,"28","PDK4"
"SYT131",1.02981126747975e-16,0.543038332746175,0.656,0.662,2.0596225349595e-13,"28","SYT13"
"MYO1B5",2.57883608377172e-16,0.524892280097783,0.67,0.641,5.15767216754345e-13,"28","MYO1B"
"SLC3A12",4.14311033396026e-16,0.285021615642765,0.667,0.639,8.28622066792052e-13,"28","SLC3A1"
"KCNJ6",5.70053478534135e-15,0.44312484865278,0.609,0.633,1.14010695706827e-11,"28","KCNJ6"
"TSPAN71",6.47303340940255e-15,0.559673980263148,0.63,0.699,1.29460668188051e-11,"28","TSPAN7"
"PALLD3",1.29296573806863e-14,0.257244602047623,0.822,0.76,2.58593147613727e-11,"28","PALLD"
"C2CD4A",2.05303682305734e-13,0.296167684637219,0.612,0.597,4.10607364611469e-10,"28","C2CD4A"
"TUBA1A10",3.24461070368245e-13,0.574178142795721,0.736,0.646,6.48922140736491e-10,"28","TUBA1A"
"PKDCC",4.61599048010647e-13,0.258651449081404,0.257,0.536,9.23198096021293e-10,"28","PKDCC"
